"order_id","order_date","customer_id","sales"
"CA-2016-155992","2016-10-01","CC-12220","111.75"
"CA-2014-161508","2014-07-12","PV-18985","554.166"
"CA-2015-102316","2015-03-01","DH-13075","200.73600000000002"
"CA-2015-103205","2015-12-08","JJ-15760","119.96"
"US-2015-128587","2015-12-24","HM-14860","4909.610000000001"
"CA-2015-126137","2015-10-03","BS-11755","120.666"
"CA-2015-158456","2015-12-24","KT-16465","65.856"
"CA-2015-130204","2015-09-03","DB-13120","178.79"
"CA-2017-107461","2017-12-21","PK-19075","23.88"
"CA-2015-149993","2015-03-19","GA-14725","10.9"
"CA-2017-118346","2017-07-23","PO-19180","399.95"
"US-2014-148194","2014-05-04","BS-11365","69.86"
"CA-2015-149748","2015-05-31","EM-13825","345.26"
"CA-2017-147403","2017-09-10","KH-16630","85.056"
"CA-2014-150581","2014-04-08","NM-18445","499.55199999999996"
"CA-2015-103954","2015-08-09","HR-14770","687.4"
"CA-2014-132500","2014-09-08","GZ-14470","49.98"
"CA-2017-105053","2017-07-07","CS-12355","17.472"
"CA-2014-134061","2014-04-29","LL-16840","17.46"
"CA-2015-109603","2015-01-26","EM-13825","182.72"
"US-2014-122021","2014-10-15","AC-10660","191.34"
"CA-2016-116540","2016-09-02","SS-20590","10.07"
"CA-2017-133004","2017-08-31","AJ-10945","638.73"
"CA-2015-111017","2015-07-31","SC-20695","52.59"
"CA-2015-126186","2015-09-11","GB-14530","24.64"
"CA-2015-142041","2015-06-07","EM-13810","7.52"
"CA-2016-101623","2016-02-28","RR-19525","36.48"
"CA-2017-149853","2017-10-03","PO-18850","33.472"
"CA-2016-158869","2016-08-06","AH-10690","70.88"
"CA-2016-131499","2016-09-08","MG-17875","207.48"
"CA-2015-118423","2015-03-24","DP-13390","359.058"
"US-2017-136784","2017-04-30","AD-10180","163.96"
"CA-2015-130785","2015-09-05","AG-10900","733.283"
"CA-2017-109701","2017-12-02","AM-10360","178.89000000000001"
"CA-2017-137470","2017-09-17","TP-21415","12.96"
"CA-2017-108112","2017-11-15","DK-12895","559.2"
"CA-2014-109134","2014-11-05","DE-13255","20.04"
"CA-2017-139199","2017-12-09","DK-12835","927.44"
"CA-2016-148908","2016-11-05","JH-15985","53.248"
"CA-2017-140627","2017-12-23","DK-12985","303.32"
"CA-2017-106068","2017-10-23","RB-19330","337.81800000000004"
"CA-2015-139738","2015-09-25","DK-12895","128.744"
"CA-2017-165323","2017-06-17","SR-20740","3505.84"
"CA-2017-154501","2017-04-30","EA-14035","9.78"
"US-2017-133200","2017-05-06","DB-13555","1407.2048"
"CA-2016-152520","2016-07-08","TH-21115","12.96"
"CA-2016-145625","2016-09-11","KC-16540","3354.98"
"US-2016-159856","2016-10-18","EP-13915","307.92"
"CA-2017-134194","2017-12-25","GA-14725","160.162"
"CA-2016-150483","2016-05-31","BP-11290","252.007"
"CA-2016-157245","2016-05-19","LE-16810","641.96"
"US-2016-156097","2016-09-19","EH-14125","703.68"
"CA-2014-141901","2014-08-09","GM-14500","5.98"
"CA-2016-126627","2016-10-10","WB-21850","30.392"
"CA-2014-132801","2014-10-07","JG-15805","107.44"
"CA-2015-160171","2015-10-19","RM-19675","1910.7"
"CA-2017-126396","2017-09-08","AR-10345","85.2"
"CA-2016-133725","2016-05-23","KL-16645","1979.928"
"CA-2017-126788","2017-06-05","AB-10105","470.376"
"CA-2014-142979","2014-04-12","EH-13765","39.68"
"CA-2017-137099","2017-12-07","FP-14320","374.376"
"CA-2015-168480","2015-09-21","DM-12955","220.31"
"CA-2016-139934","2016-12-18","AY-10555","66.976"
"CA-2017-159793","2017-08-25","SV-20365","130.98"
"US-2016-150567","2016-05-17","RP-19855","29.97"
"CA-2015-147788","2015-05-31","TM-21010","1745.71"
"CA-2014-128209","2014-11-17","GT-14710","6160.616"
"CA-2017-144932","2017-04-14","AB-10165","118.32"
"CA-2016-116232","2016-09-22","AC-10450","24.066"
"CA-2014-107573","2014-12-12","PB-19150","23.472"
"CA-2017-167899","2017-05-21","JG-15805","538.02"
"CA-2015-111864","2015-06-19","PP-18955","5.904"
"CA-2017-145443","2017-08-10","SC-20695","177.2"
"CA-2015-128027","2015-09-14","CM-12385","269.49"
"CA-2017-137001","2017-06-10","GZ-14545","14.7"
"CA-2014-103331","2014-08-26","KB-16315","31.4"
"US-2015-100531","2015-09-27","NM-18520","39.368"
"CA-2017-122770","2017-12-13","EP-13915","261.52"
"US-2016-116442","2016-12-15","BP-11230","14.76"
"CA-2015-123155","2015-03-09","NS-18640","473.4"
"CA-2014-151078","2014-11-12","RF-19840","49.632"
"CA-2014-156601","2014-09-19","FA-14230","7.16"
"CA-2016-113600","2016-12-15","SH-20395","2.214"
"CA-2015-115847","2015-09-19","TC-21535","61.96"
"CA-2016-134334","2016-02-14","DK-13090","573.741"
"CA-2017-147361","2017-09-09","SB-20290","685.26"
"CA-2016-138583","2016-05-24","DP-13390","16.656"
"CA-2014-111192","2014-07-30","TS-21430","1367.84"
"CA-2016-108196","2016-11-25","CS-12505","5016.548999999999"
"US-2015-110261","2015-12-19","PR-18880","158.376"
"CA-2014-123498","2014-11-07","TC-20980","100.398"
"CA-2014-111962","2014-09-29","EB-14170","817.798"
"CA-2015-103177","2015-05-30","EN-13780","529.14"
"CA-2017-128734","2017-12-24","JL-15175","850.92"
"CA-2015-111514","2015-08-31","SC-20260","1966.5569999999998"
"CA-2015-110947","2015-06-09","AG-10765","113.1"
"CA-2016-118689","2016-10-02","TC-20980","18336.739999999998"
"US-2015-166520","2015-07-16","KE-16420","680.78"
"CA-2014-164182","2014-07-14","ST-20530","111.05000000000001"
"CA-2017-132262","2017-09-21","ML-18265","151.96"
"CA-2015-101000","2015-04-09","IG-15085","370.14"
"US-2017-139969","2017-11-19","AF-10870","233.058"
"CA-2014-112326","2014-01-04","PO-19195","288.06"
"CA-2015-132080","2015-08-22","DP-13105","50.112"
"CA-2016-117625","2016-05-10","GM-14500","7.072"
"CA-2016-137127","2016-06-16","JJ-15445","9.45"
"CA-2017-149888","2017-11-07","EP-13915","710.322"
"CA-2015-146563","2015-08-24","CB-12025","2645.021"
"US-2014-123183","2014-11-19","GR-14560","1271.42"
"CA-2014-135405","2014-01-09","MS-17830","40.544"
"US-2016-148957","2016-09-17","CC-12430","12.32"
"CA-2014-152422","2014-10-05","BD-11635","91.92"
"CA-2014-152345","2014-12-29","ST-20530","57.266"
"CA-2014-145387","2014-10-31","AM-10705","2116.5060000000003"
"CA-2016-134208","2016-09-17","CS-12505","396"
"CA-2017-140963","2017-06-10","MT-18070","823.7249999999999"
"CA-2017-116519","2017-10-13","CR-12730","904.9"
"CA-2016-127775","2016-06-11","ES-14020","239.97"
"CA-2015-133627","2015-05-31","SC-20050","22.2"
"CA-2017-143434","2017-11-18","ME-17320","19.76"
"CA-2017-142342","2017-07-17","AJ-10795","1295.0249999999999"
"US-2016-132857","2016-12-11","CA-12775","6.672"
"CA-2017-167941","2017-11-06","JF-15565","831.3680000000002"
"CA-2016-151323","2016-10-23","AB-10255","17.05"
"CA-2017-114055","2017-12-25","MH-18115","819.2800000000001"
"CA-2016-164938","2016-02-11","PB-19210","69.93"
"CA-2016-114538","2016-12-26","RC-19825","11.328"
"CA-2016-158435","2016-05-17","AG-10900","253.03000000000003"
"CA-2017-160325","2017-09-24","BP-11095","829.83"
"CA-2015-161830","2015-09-24","ME-17725","50.912"
"US-2015-156496","2015-08-10","WB-21850","711.784"
"US-2017-129224","2017-03-17","AS-10630","4.608"
"CA-2017-148068","2017-09-18","MM-18280","29.26"
"CA-2017-152226","2017-05-12","JH-15910","5.904"
"CA-2017-152695","2017-12-10","CC-12220","437.65000000000003"
"CA-2017-137596","2017-09-02","BE-11335","3480.96"
"US-2017-126053","2017-12-05","CS-11950","51.41"
"CA-2017-104318","2017-05-13","FH-14275","20.768"
"CA-2017-102267","2017-11-30","SC-20800","2.368"
"CA-2017-137456","2017-12-21","RB-19465","15.92"
"US-2017-131961","2017-12-08","MJ-17740","97.236"
"CA-2014-140886","2014-09-30","KW-16570","69.216"
"US-2015-138716","2015-09-17","CS-11845","25.032"
"CA-2017-112844","2017-11-13","SP-20620","198.54999999999998"
"CA-2014-154165","2014-02-17","DL-13315","54.208"
"CA-2017-157420","2017-11-21","HZ-14950","55.176"
"US-2017-134642","2017-02-25","SW-20245","428.70399999999995"
"US-2016-150861","2016-12-03","EG-13900","1165.3279999999997"
"CA-2017-115882","2017-09-14","DB-13555","1017.136"
"US-2016-152373","2016-09-05","PT-19090","93.456"
"CA-2016-109722","2016-12-05","TP-21130","1284.8000000000002"
"CA-2016-158834","2016-03-13","TW-21025","361.104"
"CA-2015-156482","2015-02-06","IL-15100","1558.42"
"CA-2015-104493","2015-10-02","EB-13705","57.504"
"CA-2014-145576","2014-09-14","CA-12775","26.128"
"US-2014-118486","2014-04-06","SD-20485","281.85200000000003"
"CA-2017-168389","2017-12-11","DV-13045","873.8109999999999"
"CA-2017-147410","2017-09-04","EJ-14155","421.1"
"CA-2016-134516","2016-09-20","FM-14215","115.47999999999999"
"CA-2016-138037","2016-09-29","AR-10540","27.24"
"CA-2016-113845","2016-11-20","FA-14230","574.056"
"CA-2016-101161","2016-10-13","BW-11110","279.67"
"CA-2017-154949","2017-10-15","MC-17275","14.73"
"CA-2015-105361","2015-03-29","CM-12115","17.64"
"CA-2017-105130","2017-11-21","PJ-18835","52.495999999999995"
"CA-2017-104927","2017-12-22","AG-10330","108.13"
"US-2016-135923","2016-01-22","CM-11935","530.272"
"CA-2014-122882","2014-09-07","SB-20290","539.0740000000001"
"CA-2015-103716","2015-04-30","KB-16585","54.45"
"CA-2017-121580","2017-05-29","ML-17410","522.7900000000001"
"CA-2017-110905","2017-09-10","RW-19690","808.92"
"CA-2016-134362","2016-09-29","LS-16945","15.936"
"CA-2016-113236","2016-05-26","CP-12085","232.62400000000002"
"CA-2015-111703","2015-07-02","KB-16315","27.503999999999998"
"US-2017-146822","2017-06-09","AG-10675","49.12"
"US-2016-106313","2016-08-22","DG-13300","19.44"
"CA-2014-156433","2014-09-20","ES-14020","31.68"
"CA-2017-125290","2017-11-06","CC-12430","40.28"
"CA-2015-111073","2015-12-26","MC-18100","51.588"
"CA-2014-132227","2014-11-04","SZ-20035","52.064"
"CA-2017-154760","2017-01-09","BP-11290","274.491"
"CA-2014-101147","2014-12-02","MC-17575","2.394"
"CA-2014-100006","2014-09-07","DK-13375","377.97"
"US-2016-134908","2016-06-05","JS-15940","132.168"
"CA-2014-169257","2014-06-06","SV-20785","63.381"
"US-2014-167262","2014-10-31","AC-10450","742.336"
"CA-2016-108735","2016-04-17","JM-15535","257.499"
"CA-2017-151218","2017-06-20","PJ-19015","4.464"
"CA-2017-124744","2017-06-21","EH-14125","536.48"
"CA-2016-158001","2016-08-23","JP-15460","1091.4399999999998"
"CA-2017-117079","2017-10-23","JR-15700","863.88"
"CA-2016-153682","2016-05-30","BG-11695","839.988"
"US-2014-127978","2014-03-03","JS-15595","362.24199999999996"
"CA-2015-117772","2015-09-10","MC-17575","353.88"
"CA-2014-116673","2014-12-15","JO-15280","6.16"
"CA-2016-107202","2016-05-21","LC-16930","2396.4"
"CA-2015-151253","2015-04-22","AZ-10750","152.916"
"US-2014-155544","2014-03-21","GM-14440","310.528"
"CA-2017-122798","2017-12-28","SV-20935","122.53"
"CA-2017-155621","2017-11-08","KN-16450","274.2"
"US-2014-138247","2014-12-24","BF-11170","1461.172"
"CA-2014-133809","2014-11-18","MS-17530","21.396"
"CA-2016-100041","2016-11-20","BF-10975","328.54"
"CA-2017-162978","2017-05-04","LW-16990","502.474"
"US-2014-130379","2014-05-25","JL-15235","104.91999999999999"
"US-2014-102071","2014-05-09","PG-18820","235.76999999999998"
"CA-2017-147032","2017-07-31","LB-16795","872.5"
"US-2014-147774","2014-01-20","MM-18280","67.194"
"US-2017-131849","2017-06-06","GH-14410","31.349999999999998"
"CA-2015-142993","2015-10-12","KA-16525","99.85999999999999"
"CA-2014-122217","2014-11-24","HP-14815","111.15"
"CA-2014-100860","2014-03-26","CS-12505","18.75"
"CA-2014-101175","2014-12-09","DM-12955","100.704"
"CA-2015-101154","2015-09-18","CM-12190","443.92"
"CA-2015-153878","2015-04-25","TS-21655","330.15"
"CA-2014-155796","2014-11-11","TS-21430","545.928"
"CA-2016-112256","2016-07-23","CK-12205","203.648"
"US-2017-114657","2017-11-16","MH-18115","52.44"
"CA-2016-128258","2016-03-30","CP-12085","11.34"
"CA-2016-131093","2016-09-17","TS-21610","295.4"
"CA-2016-167605","2016-04-28","RB-19570","30.344"
"CA-2014-165379","2014-07-09","BM-11650","24.72"
"CA-2017-126956","2017-08-21","GT-14710","87.52000000000001"
"CA-2017-145275","2017-04-02","AH-10465","14.94"
"US-2016-159093","2016-05-09","RS-19420","32.04"
"CA-2015-165813","2015-03-20","BM-11785","29.304"
"US-2014-152030","2014-12-26","AD-10180","600.558"
"CA-2014-142727","2014-04-29","HG-14845","69.9"
"CA-2016-108581","2016-06-20","EA-14035","106.336"
"CA-2017-132738","2017-08-04","HM-14860","16.752000000000002"
"US-2016-139710","2016-06-09","GM-14680","177.48"
"CA-2016-152072","2016-01-15","Dp-13240","311.97"
"US-2014-147606","2014-11-26","JE-15745","19.3"
"US-2015-123218","2015-12-20","KD-16345","775.01"
"CA-2015-138002","2015-09-06","BT-11305","197.916"
"CA-2016-124149","2016-04-23","MJ-17740","242.56"
"CA-2016-143406","2016-09-26","LR-17035","547.997"
"CA-2016-112025","2016-07-30","LS-16975","9.264"
"CA-2014-159800","2014-11-28","SG-20470","183.61"
"CA-2015-148628","2015-12-06","KM-16375","32.75"
"CA-2014-134572","2014-04-20","SV-20365","1190.53"
"CA-2017-136539","2017-12-28","GH-14665","106.02080000000001"
"CA-2017-163874","2017-11-10","NC-18535","26.352"
"CA-2015-146038","2015-02-09","SJ-20215","203.92"
"CA-2017-125199","2017-10-19","HM-14860","456.51200000000006"
"US-2016-105578","2016-05-30","MY-17380","874.308"
"CA-2014-106719","2014-08-24","RB-19645","8.288"
"CA-2017-119004","2017-11-23","JM-15250","105.408"
"CA-2014-158442","2014-03-17","AZ-10750","25.184"
"CA-2017-142461","2017-05-30","KT-16480","204.6664"
"CA-2015-137106","2015-03-31","SC-20260","79.96"
"CA-2017-126774","2017-04-15","SH-20395","4.89"
"CA-2016-148208","2016-01-22","BT-11530","165.55200000000002"
"CA-2014-134726","2014-11-02","SW-20755","94.732"
"CA-2017-119564","2017-12-15","PL-18925","22.77"
"CA-2014-144071","2014-12-08","DJ-13420","119.32"
"US-2014-112949","2014-06-20","Co-12640","475.41999999999996"
"CA-2016-135776","2016-12-23","EH-13765","1506.02"
"CA-2015-137925","2015-11-30","JL-15235","705.068"
"CA-2015-168634","2015-12-06","AF-10870","7.78"
"CA-2015-151043","2015-11-14","MG-17680","47.984"
"CA-2016-127250","2016-11-03","SF-20200","8.82"
"CA-2017-107713","2017-03-13","JB-16000","174.3"
"US-2014-159926","2014-11-18","CS-11950","730.009"
"CA-2014-165568","2014-02-15","BF-11020","21.36"
"US-2014-126571","2014-10-11","JF-15565","483.336"
"CA-2016-105781","2016-02-16","JF-15565","416.616"
"CA-2017-117261","2017-09-04","TH-21235","54.32"
"CA-2016-157259","2016-12-24","JM-15535","799.56"
"CA-2017-122364","2017-09-24","FA-14230","1365.48"
"CA-2017-100314","2017-09-29","AS-10630","372.44599999999997"
"CA-2015-154291","2015-07-25","YS-21880","457.03999999999996"
"CA-2017-137085","2017-06-29","CT-11995","312.552"
"CA-2014-130449","2014-09-06","VP-21760","100.36"
"CA-2017-164028","2017-11-24","JL-15835","223.58"
"US-2014-107699","2014-05-19","JH-15820","57.42"
"CA-2017-108322","2017-04-30","SS-20140","26.056"
"CA-2016-156811","2016-10-27","BP-11095","68.952"
"CA-2017-152807","2017-10-30","MC-18100","481.472"
"CA-2016-143609","2016-12-11","DB-13270","403.92"
"CA-2017-124296","2017-12-24","CS-12355","712.85"
"CA-2016-136287","2016-06-13","SS-20590","18.9"
"CA-2015-155635","2015-05-09","ME-17725","48.81"
"CA-2017-120614","2017-05-30","SM-20950","37.52"
"CA-2015-138625","2015-11-02","EG-13900","197.72"
"CA-2014-146731","2014-11-03","AT-10735","147.344"
"CA-2016-167507","2016-12-22","SA-20830","65.94399999999999"
"CA-2016-165148","2016-10-22","PM-19135","31.4"
"CA-2017-150189","2017-07-08","VG-21790","75.18"
"CA-2014-141838","2014-03-26","DK-12835","60.08"
"US-2014-154655","2014-10-12","BP-11050","22.24"
"CA-2016-156748","2016-11-30","BS-11755","933.95"
"US-2017-133361","2017-05-14","AJ-10780","481.59"
"CA-2016-164035","2016-06-12","CR-12730","23.12"
"CA-2017-127656","2017-07-11","NW-18400","30.32"
"CA-2016-136812","2016-11-18","AW-10930","1117.92"
"US-2016-150147","2016-04-25","JL-15850","108.42"
"CA-2015-122826","2015-06-23","RD-19480","201.568"
"CA-2015-149566","2015-12-05","GB-14530","51.6"
"CA-2015-164427","2015-07-31","AR-10405","239.7"
"CA-2016-104969","2016-04-08","EH-14125","129.976"
"CA-2015-137897","2015-11-14","PJ-18835","134.5"
"CA-2017-169411","2017-12-24","AC-10615","37.93"
"CA-2017-150602","2017-02-09","ML-17395","21.12"
"CA-2017-117023","2017-08-07","JW-15955","116.47999999999999"
"CA-2015-139731","2015-10-15","JE-15745","2717.31"
"CA-2017-123036","2017-09-10","HA-14905","296.952"
"CA-2017-155089","2017-12-02","DB-12910","45.66"
"CA-2017-128944","2017-06-19","KH-16330","921.228"
"CA-2017-119389","2017-04-17","BG-11740","60.312"
"CA-2015-117898","2015-12-05","TB-21250","12.224"
"CA-2017-166856","2017-09-18","TS-21505","111.42"
"CA-2016-164574","2016-07-29","RH-19555","732.156"
"US-2017-109582","2017-09-12","JM-15865","166.44"
"CA-2017-149468","2017-05-20","AR-10405","41.28"
"CA-2015-159779","2015-09-25","SB-20185","68.62"
"CA-2016-124590","2016-11-12","SP-20920","3588.096"
"CA-2014-119144","2014-11-16","JD-16150","730.8525"
"CA-2017-102155","2017-07-13","RR-19525","373.94"
"CA-2017-143574","2017-06-29","DR-12880","694.6700000000001"
"CA-2015-116092","2015-02-15","JM-16195","627.4800000000001"
"CA-2015-151547","2015-01-17","AH-10465","88.96"
"CA-2017-158736","2017-12-18","TT-21460","5.76"
"CA-2016-134887","2016-03-25","TB-21280","1287.45"
"CA-2016-156573","2016-05-29","RB-19360","60.485"
"CA-2016-105207","2016-01-03","BO-11350","1604.73"
"CA-2015-139094","2015-11-22","MO-17800","206.962"
"CA-2016-104276","2016-11-27","HF-14995","447.783"
"US-2017-129777","2017-07-03","FM-14290","283.46"
"CA-2016-128517","2016-04-09","SW-20350","523.18"
"CA-2014-133543","2014-12-22","KM-16660","11.76"
"CA-2014-116834","2014-10-11","Dp-13240","408.47"
"CA-2014-103058","2014-07-23","AG-10270","99.98"
"CA-2015-114468","2015-08-23","TD-20995","59.848"
"CA-2017-108441","2017-06-12","SB-20170","954.548"
"CA-2017-107727","2017-10-19","MA-17560","29.472"
"US-2017-108063","2017-12-02","AS-10090","34.65"
"CA-2017-117870","2017-01-27","JH-15820","193.974"
"CA-2015-147851","2015-12-03","MP-17470","10.752"
"CA-2017-166415","2017-02-19","ME-17725","11.22"
"CA-2015-100216","2015-04-13","HJ-14875","85.92"
"CA-2017-157252","2017-01-20","CV-12805","207.846"
"CA-2016-108630","2016-11-18","BE-11410","61.12"
"CA-2017-134306","2017-07-08","TD-20995","45.08"
"CA-2015-128083","2015-03-12","EB-13750","45.976"
"CA-2017-111577","2017-10-16","AJ-10780","307.776"
"CA-2014-163650","2014-09-23","TT-21220","44.34"
"CA-2016-111493","2016-10-21","CM-12160","98.16"
"US-2016-150357","2016-10-10","EB-13975","24.703"
"CA-2016-143749","2016-12-05","AG-10300","81.94"
"US-2017-110989","2017-11-03","EJ-14155","43.5"
"US-2017-118535","2017-02-11","DJ-13510","20.7"
"US-2017-128832","2017-04-24","LS-16945","69.98"
"CA-2017-117695","2017-08-05","PW-19030","13.76"
"CA-2017-119655","2017-04-20","CV-12295","183.42000000000002"
"US-2017-108700","2017-05-19","PJ-18835","38.016"
"CA-2016-104689","2016-12-01","FH-14365","23.04"
"CA-2017-169264","2017-08-14","NP-18700","22.439999999999998"
"CA-2017-107209","2017-07-27","JW-15955","194.848"
"CA-2014-137911","2014-10-09","BP-11095","88.768"
"CA-2017-128335","2017-09-29","JA-15970","74.89"
"CA-2016-168774","2016-09-04","RP-19855","535.41"
"CA-2017-125367","2017-07-23","NM-18445","13.92"
"US-2017-119039","2017-03-06","BF-11170","14.976"
"CA-2016-125850","2016-01-22","FP-14320","65.05"
"CA-2016-100790","2016-06-26","JG-15805","718.95"
"CA-2014-115133","2014-09-26","DA-13450","52.752"
"CA-2015-167696","2015-09-16","BD-11500","31.12"
